ID_Veh,SpecCarMakeName,SpecCarType,SpecCarFuelType,SpecCarBodyType,FirstCarDrivingDate,SpecCarPower,groupe_tarification_vehicule,date_debut_construction,date_fin_construction,classe_tarification_vehicule,puissance_reel_vehicule,valeur_a_neuf_vehicule,categorie_commerciale_vehicule,qualification_vehicule_vert,code_type_frequence_rcm,code_type_frequence_rcc,code_type_cout_rcm,code_type_frequence_dta,code_type_cout_dta,code_type_frequence_vol,code_type_cout_vol,code_type_frequence_bdg,code_type_cout_bdg,code_vente_vehicule
RE43228,RENAULT,TRAFIC,DIES,CBC,08/2005,9,12,2003,2007,D,135,26950,U1,0,16,7,6,5,11,7,10,9,4,99
RE43229,RENAULT,TRAFIC,DIES,CBC,08/2005,9,12,2003,2006,E,135,27650,U1,0,16,7,6,5,11,7,10,9,4,99
RE43230,RENAULT,TRAFIC,DIES,FGN,08/2005,8,14,2003,2007,C,135,26312,U1,0,14,9,5,6,11,9,7,9,4,99
RE43231,RENAULT,TRAFIC,DIES,FGN,08/2005,6,12,2003,2007,C,100,25236,U1,0,14,9,5,5,9,6,5,9,4,99
RE43232,RENAULT,TRAFIC,DIES,FGN,08/2005,8,14,2003,2007,C,135,27030,U1,0,14,9,5,6,11,9,7,9,4,99
RE43233,RENAULT,TRAFIC,DIES,FGN,08/2005,6,12,2003,2007,C,100,24877,U1,0,12,9,5,5,9,7,5,9,4,99
RE43234,RENAULT,TRAFIC,DIES,FGN,08/2005,6,12,2003,2007,C,100,25415,U1,0,14,9,5,5,9,6,5,9,4,99
RE43235,RENAULT,TRAFIC,DIES,FGN,08/2005,6,12,2003,2007,C,100,26133,U1,0,14,9,5,5,9,6,5,9,4,99
RE43236,RENAULT,TRAFIC,CARB,CBC,08/2005,9,11,2003,2007,E,120,29450,U1,0,16,6,6,5,8,7,9,6,4,99
RE43237,RENAULT,TRAFIC,DIES,CBC,08/2005,7,8,2003,2007,E,82,27850,U1,0,12,4,6,3,11,5,9,7,4,99
RE43238,RENAULT,TRAFIC,DIES,CBC,08/2005,7,10,2003,2007,E,100,29450,U1,0,16,7,6,4,9,5,9,9,4,99
RE43239,RENAULT,TRAFIC,DIES,CBC,08/2005,9,11,2003,2007,E,135,31150,U1,0,16,7,6,5,12,7,11,9,4,99
RE43240,RENAULT,TRAFIC,CARB,CBC,08/2005,9,11,2003,2007,E,120,31650,U1,0,16,6,6,5,8,7,10,6,4,99
RE43241,RENAULT,TRAFIC,DIES,CBC,08/2005,7,10,2003,2007,E,100,31650,U1,0,16,7,6,4,11,5,10,9,4,99
RE43242,RENAULT,TRAFIC,DIES,CBC,08/2005,9,11,2003,2007,E,135,33350,U1,0,16,7,6,5,12,7,11,9,4,99
RE43243,RENAULT,TRAFIC,DIES,PCB,08/2005,8,14,2003,2007,C,135,23262,U1,0,16,7,6,5,11,7,10,9,6,99
RE43244,RENAULT,TRAFIC,DIES,PCB,08/2005,8,14,2003,2007,C,135,23980,U1,0,16,7,6,5,11,7,10,9,6,99
RE43245,RENAULT,TRAFIC,DIES,FGN,08/2005,8,14,2003,2007,C,135,23681,U1,0,14,9,5,7,11,9,7,9,4,99
RE43246,RENAULT,TRAFIC,DIES,FGN,08/2005,8,14,2003,2007,C,135,24219,U1,0,14,9,5,7,11,9,7,9,4,99
RE43247,RENAULT,TRAFIC,DIES,FGN,08/2005,8,14,2003,2007,C,135,24937,U1,0,14,9,5,7,11,9,7,9,4,99
RE43248,RENAULT,TRAFIC,CARB,FGN,08/2005,10,14,2003,2007,C,120,23442,U1,0,14,7,5,5,8,9,6,6,4,99
RE43249,RENAULT,TRAFIC,CARB,FGN,08/2005,10,14,2003,2007,C,120,24159,U1,0,14,7,5,5,8,9,6,6,4,99
RE43250,RENAULT,TRAFIC,DIES,FGN,08/2005,8,14,2003,2007,C,135,26133,U1,0,14,9,5,7,11,9,7,9,4,99
RE43251,RENAULT,TRAFIC,DIES,FGN,08/2005,8,14,2003,2007,C,135,26850,U1,0,14,9,5,7,11,9,7,9,4,99
RE43252,RENAULT,TRAFIC,DIES,FGN,08/2005,8,14,2003,2007,C,135,25116,U1,0,14,9,5,7,11,9,7,9,4,99
RE43253,RENAULT,TRAFIC,DIES,FGN,08/2005,8,14,2003,2007,C,135,25654,U1,0,14,9,5,7,11,9,7,9,4,99
RE43254,RENAULT,TRAFIC,DIES,FGN,08/2005,8,14,2003,2007,C,135,26372,U1,0,14,9,5,7,11,9,7,9,4,99
RE43255,RENAULT,TRAFIC,CARB,FGN,08/2005,10,14,2003,2007,C,120,24877,U1,0,14,7,5,5,8,9,6,6,4,99
RE43256,RENAULT,TRAFIC,CARB,FGN,08/2005,10,14,2003,2007,C,120,25594,U1,0,14,7,5,5,8,9,6,6,4,99
RE43257,RENAULT,TRAFIC,DIES,FGN,08/2005,8,14,2003,2007,C,135,27568,U1,0,14,9,5,7,11,9,7,9,4,99
RE43258,RENAULT,TRAFIC,DIES,FGN,08/2005,8,14,2003,2007,D,135,28285,U1,0,14,9,5,7,11,9,7,9,4,99
RE43259,RENAULT,TRAFIC,DIES,FGN,08/2005,8,14,2003,2007,C,135,24398,U1,0,14,9,5,7,11,9,7,9,4,99
RE43260,RENAULT,TRAFIC,DIES,FGN,08/2005,8,14,2003,2007,C,135,24937,U1,0,14,9,5,7,11,9,7,9,4,99
RE43261,RENAULT,TRAFIC,DIES,FGN,08/2005,8,14,2003,2007,C,135,25654,U1,0,14,9,5,7,11,9,7,9,4,99
RE43262,RENAULT,TRAFIC,CARB,FGN,08/2005,10,14,2003,2007,C,120,24159,U1,0,14,7,5,5,8,9,6,6,4,99
RE43263,RENAULT,TRAFIC,CARB,FGN,08/2005,10,14,2003,2007,C,120,24877,U1,0,14,7,5,5,8,9,6,6,4,99
RE43264,RENAULT,TRAFIC,DIES,FGN,08/2005,8,14,2003,2007,C,135,26850,U1,0,14,9,5,7,11,9,7,9,4,99
RE43265,RENAULT,TRAFIC,DIES,FGN,08/2005,8,14,2003,2007,C,135,27568,U1,0,14,9,5,7,11,9,7,9,6,99
RE43266,RENAULT,TRAFIC,DIES,FGN,08/2005,8,14,2004,2007,C,135,26013,U1,0,14,9,5,7,11,9,7,9,4,99
RE43267,RENAULT,TRAFIC,DIES,FGN,08/2005,8,14,2004,2007,C,135,26551,U1,0,14,9,5,7,11,9,7,9,4,99
RE43268,RENAULT,TRAFIC,DIES,FGN,08/2005,8,14,2004,2007,C,135,27568,U1,0,14,9,5,6,11,9,7,9,4,99
RE43269,RENAULT,TRAFIC,DIES,FGN,08/2005,8,14,2004,2007,C,135,27269,U1,0,14,9,5,7,11,9,7,9,4,99
RE43270,RENAULT,TRAFIC,DIES,FGN,08/2005,8,14,2004,2007,D,135,28285,U1,0,14,9,5,6,11,9,7,9,4,99
RE43271,RENAULT,TRAFIC,DIES,PCB,08/2005,8,14,2004,2007,C,135,25953,U1,0,16,7,6,5,11,7,10,9,6,99
RE43272,RENAULT,TRAFIC,DIES,CBC,08/2005,9,11,2004,2007,E,135,28100,U1,0,16,7,6,5,11,7,10,9,4,99
RE43273,RENAULT,TRAFIC,DIES,CBC,08/2005,9,11,2004,2007,E,135,28650,U1,0,16,7,6,5,11,7,10,9,4,99
RE43274,RENAULT,TRAFIC,DIES,CBC,08/2005,9,11,2004,2007,E,135,29350,U1,0,16,7,6,5,11,7,10,9,4,99
RE43275,RENAULT,TRAFIC,CARB,CBC,08/2005,9,11,2004,2007,D,120,25850,U1,0,15,6,6,5,8,8,9,6,4,99
RE43276,RENAULT,TRAFIC,DIES,CBC,08/2005,7,8,2004,2007,D,82,24250,U1,0,12,4,6,3,11,5,9,7,4,99
RE43277,RENAULT,TRAFIC,DIES,CBC,08/2005,7,9,2004,2007,D,100,25850,U1,0,16,7,6,4,9,5,9,9,4,99
RE43278,RENAULT,TRAFIC,DIES,CBC,08/2005,9,11,2004,2007,D,135,27550,U1,0,16,7,6,5,11,7,10,9,4,99
RE43279,RENAULT,TRAFIC,DIES,CBC,08/2005,9,11,2004,2007,E,135,28850,U1,0,16,7,6,5,11,7,10,9,4,99
RE43280,RENAULT,TRAFIC,CARB,CBC,08/2005,9,11,2004,2007,D,120,26400,U1,0,16,6,6,5,8,7,9,6,4,99
RE43281,RENAULT,TRAFIC,DIES,CBC,08/2005,7,8,2004,2007,D,82,24800,U1,0,12,4,6,3,11,5,9,7,4,99
RE43282,RENAULT,TRAFIC,DIES,CBC,08/2005,7,9,2004,2007,D,100,26400,U1,0,16,7,6,4,9,5,9,9,4,99
RE43283,RENAULT,TRAFIC,DIES,CBC,08/2005,9,11,2004,2007,E,135,28100,U1,0,16,7,6,5,11,7,10,9,4,99
RE43284,RENAULT,TRAFIC,DIES,CBC,08/2005,9,11,2004,2007,E,135,29400,U1,0,16,7,6,5,11,7,10,9,4,99
RE43285,RENAULT,TRAFIC,CARB,CBC,08/2005,9,11,2004,2007,D,120,27100,U1,0,16,6,6,5,8,7,9,6,4,99
RE43286,RENAULT,TRAFIC,DIES,CBC,08/2005,7,8,2004,2007,D,82,25500,U1,0,12,4,6,3,11,5,9,7,4,99
RE43287,RENAULT,TRAFIC,DIES,CBC,08/2005,7,9,2004,2007,D,100,27100,U1,0,16,7,6,4,9,5,9,9,4,99
RE43288,RENAULT,TRAFIC,DIES,CBC,08/2005,9,11,2004,2007,E,135,28800,U1,0,16,7,6,5,11,7,10,9,4,99
RE43289,RENAULT,TRAFIC,DIES,CBC,08/2005,9,11,2004,2007,E,135,30100,U1,0,16,7,6,5,11,7,10,9,4,99
RE43290,RENAULT,TRAFIC,DIES,CBC,08/2005,9,11,2004,2007,E,135,30600,U1,0,16,7,6,5,11,7,10,9,4,99
RE43291,RENAULT,TRAFIC,DIES,CBC,08/2005,9,11,2004,2007,E,135,32100,U1,0,16,7,6,5,12,7,11,9,4,99
RE43292,RENAULT,TRAFIC,DIES,CBC,08/2005,9,11,2004,2007,F,135,33600,U1,0,16,7,6,5,12,7,11,9,4,99
RE43293,RENAULT,TRAFIC,DIES,CBC,08/2005,9,11,2004,2007,F,135,35800,U1,0,16,7,6,5,12,7,11,9,4,99
RE43294,RENAULT,TRAFIC,CARB,FGN,08/2005,10,14,2004,2007,C,120,24159,U1,0,13,7,5,6,8,9,6,6,4,99
RE43295,RENAULT,TRAFIC,DIES,FGN,08/2005,6,10,2004,2007,C,82,22604,U1,0,7,6,5,4,11,7,5,7,4,99
RE43296,RENAULT,TRAFIC,DIES,FGN,08/2005,6,11,2004,2007,C,100,24159,U1,0,12,9,5,5,9,7,5,9,4,99
RE43297,RENAULT,TRAFIC,DIES,FGN,08/2005,8,14,2004,2007,C,135,25953,U1,0,14,9,5,7,11,9,7,9,4,99
RE43298,RENAULT,TRAFIC,DIES,FGN,08/2005,8,14,2004,2007,C,135,27269,U1,0,14,9,5,7,11,9,7,9,4,99
RE43299,RENAULT,TRAFIC,CARB,FGN,08/2005,10,14,2004,2007,C,120,24697,U1,0,14,7,5,6,8,9,6,6,4,99
RE43300,RENAULT,TRAFIC,DIES,FGN,08/2005,6,10,2004,2007,C,82,23143,U1,0,9,6,5,4,11,7,5,7,4,99
RE43301,RENAULT,TRAFIC,DIES,FGN,08/2005,6,11,2004,2007,C,100,24697,U1,0,14,9,5,5,9,6,5,9,4,99
RE43302,RENAULT,TRAFIC,DIES,FGN,08/2005,8,14,2004,2007,C,135,26491,U1,0,14,9,5,7,11,9,7,9,4,99
RE43303,RENAULT,TRAFIC,DIES,FGN,08/2005,8,14,2004,2007,C,135,27807,U1,0,14,9,5,7,11,9,7,9,4,99
RE43304,RENAULT,TRAFIC,CARB,FGN,08/2005,10,14,2004,2007,C,120,25714,U1,0,14,7,5,5,8,9,6,6,4,99
RE43305,RENAULT,TRAFIC,DIES,FGN,08/2005,6,10,2004,2007,C,82,24159,U1,0,9,6,5,4,11,7,5,7,4,99
RE43306,RENAULT,TRAFIC,DIES,FGN,08/2005,6,11,2004,2007,C,100,25714,U1,0,14,9,5,5,9,6,5,9,4,99
RE43307,RENAULT,TRAFIC,DIES,FGN,08/2005,8,14,2004,2007,C,135,27508,U1,0,14,9,5,6,11,9,7,9,4,99
RE43308,RENAULT,TRAFIC,DIES,FGN,08/2005,8,14,2004,2007,D,135,28824,U1,0,14,9,5,6,11,9,7,9,4,99
RE43309,RENAULT,TRAFIC,CARB,FGN,08/2005,10,14,2004,2007,C,120,25415,U1,0,14,7,5,6,8,9,6,6,4,99
RE43310,RENAULT,TRAFIC,DIES,FGN,08/2005,6,10,2004,2007,C,82,23860,U1,0,9,6,5,4,11,7,5,7,4,99
RE43311,RENAULT,TRAFIC,DIES,FGN,08/2005,6,11,2004,2007,C,100,25415,U1,0,14,9,5,5,9,6,5,9,4,99
RE43312,RENAULT,TRAFIC,DIES,FGN,08/2005,8,14,2004,2007,C,135,27209,U1,0,14,9,5,7,11,9,7,9,4,99
RE43313,RENAULT,TRAFIC,DIES,FGN,08/2005,8,14,2004,2007,D,135,28524,U1,0,14,9,5,7,11,9,7,9,4,99
RE43314,RENAULT,TRAFIC,CARB,FGN,08/2005,10,14,2004,2007,C,120,26432,U1,0,14,7,5,5,8,9,6,6,4,99
RE43315,RENAULT,TRAFIC,DIES,FGN,08/2005,6,10,2004,2007,C,82,24877,U1,0,9,6,5,4,11,7,5,7,4,99
RE43316,RENAULT,TRAFIC,DIES,FGN,08/2005,6,11,2004,2007,C,100,26432,U1,0,14,9,5,5,9,6,5,9,4,99
RE43317,RENAULT,TRAFIC,DIES,FGN,08/2005,8,14,2004,2007,D,135,28226,U1,0,14,9,5,6,11,9,7,9,4,99
RE43318,RENAULT,TRAFIC,DIES,FGN,08/2005,8,14,2004,2007,D,135,29541,U1,0,14,9,5,6,11,9,7,9,4,99
RE43319,RENAULT,TRAFIC,CARB,FGN,08/2005,10,14,2004,2007,C,120,26432,U1,0,13,7,5,6,8,9,6,6,4,99
RE43320,RENAULT,TRAFIC,DIES,FGN,08/2005,6,10,2004,2007,C,82,24877,U1,0,7,6,5,4,11,7,5,7,4,99
RE43321,RENAULT,TRAFIC,DIES,FGN,08/2005,6,11,2004,2007,C,100,26432,U1,0,12,9,5,5,9,7,5,9,4,99
RE43322,RENAULT,TRAFIC,CARB,FGN,08/2005,10,14,2004,2007,C,120,26611,U1,0,14,7,5,6,8,9,6,6,4,99
RE43323,RENAULT,TRAFIC,DIES,FGN,08/2005,6,10,2004,2007,C,82,25415,U1,0,9,6,5,4,11,7,5,7,4,99
RE43324,RENAULT,TRAFIC,DIES,FGN,08/2005,6,11,2004,2007,C,100,26970,U1,0,14,9,5,5,9,6,5,9,4,99
RE43325,RENAULT,TRAFIC,DIES,FGN,08/2005,8,14,2004,2007,D,135,28764,U1,0,14,9,5,7,11,9,7,9,4,99
RE43326,RENAULT,TRAFIC,CARB,FGN,08/2005,10,14,2004,2007,C,120,27329,U1,0,14,7,5,6,8,9,6,6,4,99
RE43327,RENAULT,TRAFIC,DIES,FGN,08/2005,6,10,2004,2007,C,82,25774,U1,0,9,6,5,4,11,7,5,7,4,99
RE43328,RENAULT,TRAFIC,DIES,FGN,08/2005,6,11,2004,2007,C,100,27329,U1,0,14,9,5,5,9,6,5,9,4,99
RE43329,RENAULT,TRAFIC,DIES,FGN,08/2005,8,14,2004,2007,D,135,29123,U1,0,14,9,5,7,11,9,7,9,4,99
RE43330,RENAULT,TRAFIC,DIES,CBC,08/2005,7,9,2005,2008,F,100,34300,U1,0,16,7,6,4,11,5,10,9,4,99
RE43331,RENAULT,TRAFIC,DIES,CBC,08/2005,9,11,2005,2008,F,135,36000,U1,0,16,7,6,5,12,7,12,9,4,99
RE43332,RENAULT,TRAFIC,DIES,CBC,08/2005,9,11,2005,2008,F,135,37300,U1,0,16,7,6,5,12,7,12,9,4,99
RE43333,RENAULT,TRAFIC,CARB,CBC,08/2005,9,11,2005,2008,E,120,31000,U1,0,16,6,6,5,8,7,9,6,4,99
RE43334,RENAULT,TRAFIC,DIES,CBC,08/2005,7,9,2005,2008,E,90,29400,U1,0,16,7,6,4,11,5,9,9,4,99
RE43335,RENAULT,TRAFIC,DIES,CBC,08/2005,8,11,2005,2008,E,115,31000,U1,0,16,7,6,5,10,6,9,9,4,99
RE43336,RENAULT,TRAFIC,DIES,CBC,08/2005,10,12,2005,2008,F,145,32700,U1,0,16,7,6,5,11,9,11,9,4,99
RE43337,RENAULT,TRAFIC,CARB,CBC,08/2005,9,11,2005,2008,F,120,33200,U1,0,16,6,6,5,8,7,10,6,4,99
RE43338,RENAULT,TRAFIC,DIES,CBC,08/2005,8,11,2005,2008,F,115,33200,U1,0,16,7,6,5,11,6,10,9,4,99
RE43339,RENAULT,TRAFIC,DIES,CBC,08/2005,10,12,2005,2008,F,145,34900,U1,0,16,7,6,5,11,9,11,9,4,99
RE43340,RENAULT,TRAFIC,CARB,CBC,08/2005,9,11,2005,2008,D,120,25500,U1,0,16,6,6,5,8,7,9,6,4,99
RE43341,RENAULT,TRAFIC,DIES,CBC,08/2005,7,9,2005,2008,D,90,23900,U1,0,16,7,6,4,11,5,9,9,4,99
RE43342,RENAULT,TRAFIC,DIES,CBC,08/2005,10,12,2005,2008,D,145,27200,U1,0,16,7,6,5,10,9,11,9,4,99
RE43343,RENAULT,TRAFIC,CARB,CBC,08/2005,9,11,2005,2008,D,120,26050,U1,0,16,6,6,5,8,7,9,6,4,99
RE43344,RENAULT,TRAFIC,DIES,CBC,08/2005,7,9,2005,2008,D,90,24450,U1,0,16,7,6,4,11,5,9,9,4,99
RE43345,RENAULT,TRAFIC,DIES,CBC,08/2005,10,12,2005,2008,D,145,27750,U1,0,16,7,6,5,10,9,11,9,4,99
RE43346,RENAULT,TRAFIC,CARB,CBC,08/2005,9,11,2005,2008,D,120,26750,U1,0,16,6,6,5,8,7,9,6,4,99
RE43347,RENAULT,TRAFIC,DIES,CBC,08/2005,7,9,2005,2008,D,90,25150,U1,0,16,7,6,4,11,5,9,9,4,99
RE43348,RENAULT,TRAFIC,DIES,CBC,08/2005,10,12,2005,2008,E,145,28450,U1,0,16,7,6,5,10,9,11,9,4,99
RE43349,RENAULT,TRAFIC,CARB,CBC,08/2005,9,11,2005,2008,D,120,27500,U1,0,16,6,6,5,8,7,9,6,4,99
RE43350,RENAULT,TRAFIC,DIES,CBC,08/2005,7,9,2005,2008,D,90,25900,U1,0,16,7,6,4,11,5,9,9,4,99
RE43351,RENAULT,TRAFIC,DIES,CBC,08/2005,10,12,2005,2008,E,145,29200,U1,0,16,7,6,5,10,9,11,9,4,99
RE43352,RENAULT,TRAFIC,CARB,CBC,08/2005,9,11,2005,2008,E,120,28050,U1,0,16,6,6,5,8,7,9,6,4,99
RE43353,RENAULT,TRAFIC,DIES,CBC,08/2005,7,9,2005,2008,D,90,26450,U1,0,16,7,6,4,11,5,9,9,4,99
RE43354,RENAULT,TRAFIC,DIES,CBC,08/2005,10,12,2005,2008,E,145,29750,U1,0,16,7,6,5,10,9,11,9,4,99
RE43355,RENAULT,TRAFIC,DIES,CBC,08/2005,10,12,2005,2008,E,145,31050,U1,0,16,7,6,5,10,9,11,9,4,99
RE43356,RENAULT,TRAFIC,CARB,CBC,08/2005,9,11,2005,2008,E,120,28750,U1,0,16,6,6,5,8,7,9,6,4,99
RE43357,RENAULT,TRAFIC,DIES,CBC,08/2005,7,9,2005,2008,D,90,27150,U1,0,16,7,6,4,11,5,9,9,4,99
RE43358,RENAULT,TRAFIC,DIES,CBC,08/2005,10,12,2005,2008,E,145,30450,U1,0,16,7,6,5,10,9,11,9,4,99
RE43359,RENAULT,TRAFIC,DIES,CBC,08/2005,10,12,2005,2008,E,145,31750,U1,0,16,7,6,5,11,9,11,9,4,99
RE43360,RENAULT,TRAFIC,CARB,CBC,08/2005,9,11,2005,2008,E,120,29500,U1,0,16,6,6,5,8,7,9,6,4,99
RE43361,RENAULT,TRAFIC,DIES,CBC,08/2005,7,9,2005,2008,E,90,27900,U1,0,16,7,6,4,11,5,9,9,4,99
RE43362,RENAULT,TRAFIC,DIES,CBC,08/2005,8,11,2005,2008,E,115,29500,U1,0,16,7,6,5,10,6,9,9,4,99
RE43363,RENAULT,TRAFIC,DIES,CBC,08/2005,10,12,2005,2008,E,145,31200,U1,0,16,7,6,5,11,9,11,9,4,99
RE43364,RENAULT,TRAFIC,DIES,CBC,08/2005,10,12,2005,2008,E,145,32500,U1,0,16,7,6,5,11,9,11,9,4,99
RE43365,RENAULT,TRAFIC,DIES,FGN,08/2005,6,11,2005,2008,C,100,23621,U1,0,14,9,5,5,9,6,5,9,4,99
RE43366,RENAULT,TRAFIC,DIES,FGN,08/2005,6,11,2005,2008,C,100,23083,U1,0,12,9,5,5,9,7,5,9,4,99
RE43367,RENAULT,TRAFIC,CARB,FGN,08/2005,10,13,2005,2009,C,117,23083,U1,0,13,7,5,6,8,9,6,6,4,99
RE43368,RENAULT,TRAFIC,CARB,FGN,08/2005,10,13,2005,2009,C,117,23621,U1,0,14,7,5,6,8,9,6,6,4,99
RE43369,RENAULT,TRAFIC,DIES,FGN,08/2005,7,11,2005,2009,B,90,22066,U1,0,14,9,5,5,11,7,5,9,4,99
RE43370,RENAULT,TRAFIC,DIES,FGN,08/2005,7,11,2005,2009,B,90,21528,U1,0,14,9,5,5,11,7,5,9,4,99
RE43371,RENAULT,TRAFIC,DIES,FGN,08/2005,8,15,2005,2008,C,145,24877,U1,0,14,9,5,7,10,9,8,9,4,99
RE43372,RENAULT,TRAFIC,DIES,FGN,08/2005,8,15,2005,2008,C,145,25415,U1,0,14,9,5,7,10,9,8,9,4,99
RE43373,RENAULT,TRAFIC,DIES,FGN,08/2005,6,11,2005,2008,C,100,24638,U1,0,14,9,5,5,9,6,5,9,4,99
RE43374,RENAULT,TRAFIC,CARB,FGN,08/2005,10,13,2005,2009,C,117,24638,U1,0,14,7,5,6,8,9,6,6,4,99
RE43375,RENAULT,TRAFIC,DIES,FGN,08/2005,7,11,2005,2009,C,90,23083,U1,0,9,6,5,4,11,7,5,7,4,99
RE43376,RENAULT,TRAFIC,DIES,FGN,08/2005,8,15,2005,2008,C,145,26432,U1,0,14,9,5,7,10,9,8,9,4,99
RE43377,RENAULT,TRAFIC,DIES,FGN,08/2005,6,11,2005,2008,C,100,24339,U1,0,14,9,5,5,9,6,5,9,4,99
RE43378,RENAULT,TRAFIC,CARB,FGN,08/2005,10,13,2005,2009,C,117,24339,U1,0,14,7,5,6,8,9,6,6,4,99
RE43379,RENAULT,TRAFIC,DIES,FGN,08/2005,7,11,2005,2009,C,90,22784,U1,0,14,9,5,5,11,7,5,9,4,99
RE43380,RENAULT,TRAFIC,DIES,FGN,08/2005,8,15,2005,2008,C,145,26133,U1,0,14,9,5,7,10,9,8,9,4,99
RE43381,RENAULT,TRAFIC,DIES,FGN,08/2005,6,11,2005,2008,C,100,25355,U1,0,14,9,5,5,9,6,5,9,4,99
RE43382,RENAULT,TRAFIC,CARB,FGN,08/2005,10,13,2005,2009,C,117,25355,U1,0,14,7,5,6,8,9,6,6,4,99
RE43383,RENAULT,TRAFIC,DIES,FGN,08/2005,7,11,2005,2009,C,90,23800,U1,0,9,6,5,4,11,7,5,7,4,99
RE43384,RENAULT,TRAFIC,DIES,FGN,08/2005,8,15,2005,2008,C,145,27149,U1,0,14,9,5,7,10,9,8,9,4,99
RE43385,RENAULT,TRAFIC,DIES,FGN,08/2005,6,11,2005,2008,C,100,24219,U1,0,14,9,5,5,9,6,5,9,4,99
RE43386,RENAULT,TRAFIC,DIES,FGN,08/2005,6,11,2005,2008,C,100,23681,U1,0,12,9,5,5,9,7,5,9,4,99
RE43387,RENAULT,TRAFIC,CARB,FGN,08/2005,10,13,2005,2009,C,117,24219,U1,0,14,7,5,6,8,9,6,6,4,99
RE43388,RENAULT,TRAFIC,CARB,FGN,08/2005,10,13,2005,2009,C,117,23681,U1,0,13,7,5,6,8,9,6,6,4,99
RE43389,RENAULT,TRAFIC,DIES,FGN,08/2005,7,11,2005,2009,C,90,22664,U1,0,14,9,5,5,11,7,5,9,4,99
RE43390,RENAULT,TRAFIC,DIES,FGN,08/2005,7,11,2005,2011,B,90,22126,U1,0,14,9,5,5,11,7,5,9,4,99
RE43391,RENAULT,TRAFIC,DIES,FGN,08/2005,8,15,2005,2009,C,145,25475,U1,0,14,9,5,7,10,9,8,9,4,99
RE43392,RENAULT,TRAFIC,DIES,FGN,08/2005,8,15,2005,2009,C,145,26013,U1,0,14,9,5,7,10,9,8,9,4,99
RE43393,RENAULT,TRAFIC,DIES,FGN,08/2005,8,15,2005,2008,C,145,26790,U1,0,14,9,5,7,10,9,8,9,4,99
RE43394,RENAULT,TRAFIC,DIES,FGN,08/2005,8,15,2005,2008,C,145,27329,U1,0,14,9,5,7,10,9,8,9,4,99
RE43395,RENAULT,TRAFIC,DIES,FGN,08/2005,6,11,2005,2008,C,100,25236,U1,0,14,9,5,5,9,6,5,9,4,99
RE43396,RENAULT,TRAFIC,CARB,FGN,08/2005,10,13,2005,2009,C,117,25236,U1,0,14,7,5,6,8,9,6,6,4,99
RE43397,RENAULT,TRAFIC,DIES,FGN,08/2005,7,11,2005,2009,C,90,23681,U1,0,9,6,5,4,11,7,5,7,4,99
RE43398,RENAULT,TRAFIC,DIES,FGN,08/2005,8,15,2005,2009,C,145,27030,U1,0,14,9,5,7,10,9,8,9,4,99
RE43399,RENAULT,TRAFIC,DIES,FGN,08/2005,8,15,2005,2008,D,145,28345,U1,0,14,9,5,7,10,9,8,9,4,99
RE43400,RENAULT,TRAFIC,DIES,FGN,08/2005,6,11,2005,2008,C,100,24937,U1,0,14,9,5,5,9,6,5,9,4,99
RE43401,RENAULT,TRAFIC,CARB,FGN,08/2005,10,13,2005,2009,C,117,24937,U1,0,14,7,5,6,8,9,6,6,4,99
RE43402,RENAULT,TRAFIC,DIES,FGN,08/2005,7,11,2005,2009,C,90,23382,U1,0,14,9,5,5,11,7,5,9,4,99
RE43403,RENAULT,TRAFIC,DIES,FGN,08/2005,8,15,2005,2009,C,145,26731,U1,0,14,9,5,7,10,9,8,9,4,99
RE43404,RENAULT,TRAFIC,DIES,FGN,08/2005,8,15,2005,2008,C,145,28046,U1,0,14,9,5,7,10,9,8,9,4,99
RE43405,RENAULT,TRAFIC,DIES,FGN,08/2005,6,11,2005,2008,C,100,25953,U1,0,14,9,5,5,9,6,5,9,4,99
RE43406,RENAULT,TRAFIC,CARB,FGN,08/2005,10,13,2005,2009,C,117,25953,U1,0,14,7,5,6,8,9,6,6,4,99
RE43407,RENAULT,TRAFIC,DIES,FGN,08/2005,7,11,2005,2009,C,90,24398,U1,0,9,6,5,4,11,7,5,7,4,99
RE43408,RENAULT,TRAFIC,DIES,FGN,08/2005,8,15,2005,2009,C,145,27747,U1,0,14,9,5,7,10,9,8,9,4,99
RE43409,RENAULT,TRAFIC,DIES,FGN,08/2005,8,15,2005,2008,D,145,29063,U1,0,14,9,5,7,10,9,8,9,4,99
RE43410,RENAULT,TRAFIC,DIES,FGN,08/2005,7,11,2005,2009,C,90,25355,U1,0,9,6,5,4,11,7,5,7,4,99
RE43411,RENAULT,TRAFIC,DIES,FGN,08/2005,6,11,2005,2008,C,100,26910,U1,0,14,9,5,5,9,6,5,9,4,99
RE43412,RENAULT,TRAFIC,DIES,FGN,08/2005,8,15,2005,2009,D,145,28704,U1,0,14,9,5,7,10,9,8,9,4,99
RE43413,RENAULT,TRAFIC,DIES,FGN,08/2005,8,15,2005,2009,C,145,27747,U1,0,14,9,5,7,10,9,8,9,4,99
RE43414,RENAULT,TRAFIC,DIES,FGN,08/2005,8,15,2005,2009,D,145,28285,U1,0,14,9,5,7,10,9,8,9,4,99
RE43415,RENAULT,TRAFIC,DIES,FGN,08/2005,8,15,2005,2009,D,145,29302,U1,0,14,9,5,7,10,9,8,9,4,99
