HomeParkZipCode,HomeParkInseeCode,nom_commune_postal,latitude,longitude,code_departement,nom_departement,code_region,JobParkZipCode,JobParkInseeCode
79600,79022,AVAILLES THOUARSAIS,46.8552025032,-0.136835890651,79,Deux-Sèvres,75,67700,67279
79800,79023,AVON,46.3723048467,0.00235793629943,79,Deux-Sèvres,75,70400,70347
79400,79024,AZAY LE BRULE,46.4045197367,-0.267456920636,79,Deux-Sèvres,75,80170,80682
79130,79025,AZAY SUR THOUET,46.6190923959,-0.356635119347,79,Deux-Sèvres,75,68510,68103
79110,79027,LA BATAILLE,46.0857477459,-0.109623150182,79,Deux-Sèvres,75,89200,89044
79420,79029,BEAULIEU SOUS PARTHENAY,46.5772588868,-0.208446737008,79,Deux-Sèvres,75,68130,68004
79370,79030,BEAUSSAIS VITRE,46.2826295796,-0.154592535008,79,Deux-Sèvres,75,71270,71262
79370,79030,BEAUSSAIS VITRE,46.2826295796,-0.154592535008,79,Deux-Sèvres,75,83210,83017
79360,79031,BEAUVOIR SUR NIORT,46.180941644,-0.473314553431,79,Deux-Sèvres,75,88350,88212
79360,79031,BEAUVOIR SUR NIORT,46.180941644,-0.473314553431,79,Deux-Sèvres,75,70110,70561
79360,79031,BEAUVOIR SUR NIORT,46.180941644,-0.473314553431,79,Deux-Sèvres,75,69430,69124
79160,79032,BECELEUF,46.4795118674,-0.509542625672,79,Deux-Sèvres,75,80480,80261
79360,79033,BELLEVILLE,46.1312646734,-0.485169889086,79,Deux-Sèvres,75,88600,88240
79000,79034,BESSINES,46.2924246809,-0.51369379312,79,Deux-Sèvres,75,71120,71339
79130,79035,LE BEUGNON,46.5842111668,-0.498009521622,79,Deux-Sèvres,75,89310,89279
79300,79038,BOISME,46.7824800962,-0.433256356633,79,Deux-Sèvres,75,95640,95438
79360,79039,BOISSEROLLES,46.11264704,-0.449919647334,79,Deux-Sèvres,75,83570,83045
79310,79040,LA BOISSIERE EN GATINE,46.5484127409,-0.381035769407,79,Deux-Sèvres,75,74200,74163
79800,79042,BOUGON,46.3681223609,-0.058422640934,79,Deux-Sèvres,75,70130,70418
79290,79043,BOUILLE LORETZ,47.0837533753,-0.281260023968,79,Deux-Sèvres,75,80200,80557
79290,79044,BOUILLE ST PAUL,47.0350297953,-0.314425439362,79,Deux-Sèvres,75,80400,80284
79110,79045,BOUIN,46.0911898215,-0.013229553499,79,Deux-Sèvres,75,67210,67164
79210,79046,LE BOURDET,46.238410731,-0.635204990837,79,Deux-Sèvres,75,69610,69138
79600,79047,BOUSSAIS,46.8185496547,-0.263669046618,79,Deux-Sèvres,75,71380,71253
79260,79048,LA CRECHE,46.3656964606,-0.309032604795,79,Deux-Sèvres,75,80250,80494
79300,79049,BRESSUIRE,46.8545755683,-0.479375922286,79,Deux-Sèvres,75,71600,71590
79300,79049,BRESSUIRE,46.8545755683,-0.479375922286,79,Deux-Sèvres,75,67260,67191
79300,79049,BRESSUIRE,46.8545755683,-0.479375922286,79,Deux-Sèvres,75,79100,79258
79300,79049,BRESSUIRE,46.8545755683,-0.479375922286,79,Deux-Sèvres,75,91930,91414
79300,79049,BRESSUIRE,46.8545755683,-0.479375922286,79,Deux-Sèvres,75,80670,80408
79300,79049,BRESSUIRE,46.8545755683,-0.479375922286,79,Deux-Sèvres,75,78970,78402
79300,79049,BRESSUIRE,46.8545755683,-0.479375922286,79,Deux-Sèvres,75,70120,70373
79300,79049,BRESSUIRE,46.8545755683,-0.479375922286,79,Deux-Sèvres,75,87110,87021
79300,79049,BRESSUIRE,46.8545755683,-0.479375922286,79,Deux-Sèvres,75,76530,76457
79140,79050,BRETIGNOLLES,46.8727956003,-0.594560629836,79,Deux-Sèvres,75,89210,89035
79320,79051,LE BREUIL BERNARD,46.7138106631,-0.556791561272,79,Deux-Sèvres,75,76400,76187
79100,79054,BRIE,46.922690796,-0.0374783064468,79,Deux-Sèvres,75,70360,70401
79170,79055,BRIEUIL SUR CHIZE,46.1263946231,-0.326929907334,79,Deux-Sèvres,75,67117,67150
79290,79056,BRION PRES THOUET,47.0500287565,-0.188112073906,79,Deux-Sèvres,75,79100,79054
79170,79057,BRIOUX SUR BOUTONNE,46.1418337503,-0.218953610699,79,Deux-Sèvres,75,70500,70091
79230,79058,BRULAIN,46.2053327297,-0.314279915986,79,Deux-Sèvres,75,88130,88449
79240,79059,LE BUSSEAU,46.5831261391,-0.594466016248,79,Deux-Sèvres,75,72350,72136
79190,79060,CAUNAY,46.2016740241,0.088702939979,79,Deux-Sèvres,75,76630,76618
79370,79061,CELLES SUR BELLE,46.2405369288,-0.218181064771,79,Deux-Sèvres,75,94440,94075
79370,79061,CELLES SUR BELLE,46.2405369288,-0.218181064771,79,Deux-Sèvres,75,92200,92051
79370,79061,CELLES SUR BELLE,46.2405369288,-0.218181064771,79,Deux-Sèvres,75,67270,67107
79140,79062,CERIZAY,46.8217311036,-0.672469385521,79,Deux-Sèvres,75,68320,68009
79290,79063,CERSAY,47.0601100117,-0.36392979915,79,Deux-Sèvres,75,95510,95012
79290,79063,CERSAY,47.0601100117,-0.36392979915,79,Deux-Sèvres,75,70190,70447
79500,79064,CHAIL,46.2032625224,-0.0778790591165,79,Deux-Sèvres,75,67140,67189
79220,79066,CHAMPDENIERS ST DENIS,46.48017177,-0.38233277532,79,Deux-Sèvres,75,81440,81109
79220,79066,CHAMPDENIERS ST DENIS,46.48017177,-0.38233277532,79,Deux-Sèvres,75,81400,81033
79220,79066,CHAMPDENIERS ST DENIS,46.48017177,-0.38233277532,79,Deux-Sèvres,75,81600,81171
79340,79068,CHANTECORPS,46.5027168303,-0.14677650863,79,Deux-Sèvres,75,67350,67372
79320,79069,CHANTELOUP,46.7625455282,-0.505290757688,79,Deux-Sèvres,75,71400,71414
79220,79070,LA CHAPELLE BATON,46.4685249074,-0.324601053258,79,Deux-Sèvres,75,77144,77075
79200,79071,LA CHAPELLE BERTRAND,46.6181522688,-0.191159883501,79,Deux-Sèvres,75,89470,89263
79190,79074,LA CHAPELLE POUILLOUX,46.1374212762,0.0481520171675,79,Deux-Sèvres,75,78120,78601
79240,79075,LA CHAPELLE ST ETIENNE,46.6712926373,-0.580412885716,79,Deux-Sèvres,75,89320,89066
79430,79076,LA CHAPELLE ST LAURENT,46.7322726991,-0.466366098553,79,Deux-Sèvres,75,67115,67378
79160,79077,LA CHAPELLE THIREUIL,46.5528411704,-0.552963332142,79,Deux-Sèvres,75,73520,73058
79360,79078,PRISSE LA CHARRIERE,46.1506834964,-0.48413782937,79,Deux-Sèvres,75,67130,67165
79360,79078,PRISSE LA CHARRIERE,46.1506834964,-0.48413782937,79,Deux-Sèvres,75,69380,69056
79360,79078,PRISSE LA CHARRIERE,46.1506834964,-0.48413782937,79,Deux-Sèvres,75,78125,78497
79700,79079,MAULEON,46.946804716,-0.747142973233,79,Deux-Sèvres,75,67260,67456
79700,79079,MAULEON,46.946804716,-0.747142973233,79,Deux-Sèvres,75,86250,86061
79700,79079,MAULEON,46.946804716,-0.747142973233,79,Deux-Sèvres,75,91280,91573
79700,79079,MAULEON,46.946804716,-0.747142973233,79,Deux-Sèvres,75,72240,72089
79700,79079,MAULEON,46.946804716,-0.747142973233,79,Deux-Sèvres,75,74910,74055
79700,79079,MAULEON,46.946804716,-0.747142973233,79,Deux-Sèvres,75,69270,69088
79700,79079,MAULEON,46.946804716,-0.747142973233,79,Deux-Sèvres,75,81500,81159
79200,79080,CHATILLON SUR THOUET,46.6725261071,-0.260421320802,79,Deux-Sèvres,75,86140,86128
79180,79081,CHAURAY,46.3517313978,-0.380481716309,79,Deux-Sèvres,75,71700,71248
79110,79083,CHEF BOUTONNE,46.1151550061,-0.081086313145,79,Deux-Sèvres,75,70130,70440
79120,79084,CHENAY,46.3306772083,-0.0114425772663,79,Deux-Sèvres,75,84220,84085
79170,79085,CHERIGNE,46.115178559,-0.172695425322,79,Deux-Sèvres,75,82340,82010
79410,79086,CHERVEUX,46.4212062389,-0.353210570059,79,Deux-Sèvres,75,81490,81196
79120,79087,CHEY,46.2935127706,-0.049821520326,79,Deux-Sèvres,75,67130,67543
79350,79088,CHICHE,46.7954609677,-0.351768054404,79,Deux-Sèvres,75,89250,89200
79600,79089,LE CHILLOU,46.7695842244,-0.12153287828,79,Deux-Sèvres,75,86340,86105
79170,79090,CHIZE,46.1111767305,-0.356732574606,79,Deux-Sèvres,75,69550,69169
79170,79090,CHIZE,46.1111767305,-0.356732574606,79,Deux-Sèvres,75,88650,88159
79140,79091,CIRIERES,46.8409779696,-0.621904692049,79,Deux-Sèvres,75,78200,78245
79420,79092,CLAVE,46.5034289857,-0.201213420477,79,Deux-Sèvres,75,71190,71407
79350,79094,CLESSE,46.7247725873,-0.401162719088,79,Deux-Sèvres,75,79220,79104
79190,79095,CLUSSAIS LA POMMERAIE,46.1862514257,0.0320581904981,79,Deux-Sèvres,75,72430,72293
79140,79096,COMBRAND,46.8639718192,-0.695632067582,79,Deux-Sèvres,75,86200,86137
79800,79098,LA COUARDE,46.311279395,-0.143860718108,79,Deux-Sèvres,75,71540,71144
79510,79100,COULON,46.3372530309,-0.58411752533,79,Deux-Sèvres,75,88170,88058
79160,79101,COULONGES SUR L AUTIZE,46.4828315658,-0.599450293173,79,Deux-Sèvres,75,76230,76377
79330,79102,COULONGES THOUARSAIS,46.9231412518,-0.332982472624,79,Deux-Sèvres,75,72800,72357
79440,79103,COURLAY,46.7822684522,-0.577979844225,79,Deux-Sèvres,75,76660,76320
79220,79104,COURS,46.5023506712,-0.415189139601,79,Deux-Sèvres,75,80150,80290
79340,79105,COUTIERES,46.4989423539,-0.107332373635,79,Deux-Sèvres,75,86140,86128
79110,79106,COUTURE D ARGENSON,45.9956854391,-0.0844691973496,79,Deux-Sèvres,75,79400,79276
79110,79107,CREZIERES,46.0796072709,-0.13532231207,79,Deux-Sèvres,75,85130,85198
79390,79108,DOUX,46.7391098577,0.00671432055399,79,Deux-Sèvres,75,77410,77118
79410,79109,ECHIRE,46.3946292281,-0.426727106349,79,Deux-Sèvres,75,68560,68033
79170,79111,ENSIGNE,46.0810957498,-0.257742300306,79,Deux-Sèvres,75,80340,80295
79270,79112,EPANNES,46.2241677035,-0.588710493017,79,Deux-Sèvres,75,76560,76355
79400,79114,EXIREUIL,46.4537143363,-0.177315480712,79,Deux-Sèvres,75,95710,95101
79800,79115,EXOUDUN,46.3385004673,-0.0727970199541,79,Deux-Sèvres,75,71000,71270
79350,79116,FAYE L ABBESSE,46.8344255301,-0.343663613449,79,Deux-Sèvres,75,72170,72012
79160,79117,FAYE SUR ARDIN,46.4422797046,-0.50477624908,79,Deux-Sèvres,75,68127,68295
79450,79118,FENERY,46.6849155866,-0.364879721586,79,Deux-Sèvres,75,72170,72362
79160,79119,FENIOUX,46.540724799,-0.494170726123,79,Deux-Sèvres,75,88220,88481
79390,79120,LA FERRIERE EN PARTHENAY,46.6478583733,-0.0787535449945,79,Deux-Sèvres,75,80560,80203
79340,79121,FOMPERRON,46.4695567913,-0.118091718958,79,Deux-Sèvres,75,69250,69003
79110,79122,FONTENILLE ST MARTIN D ENTRAIGUES,46.1121201701,-0.132411224833,79,Deux-Sèvres,75,74150,74035
79110,79122,FONTENILLE ST MARTIN D ENTRAIGUES,46.1121201701,-0.132411224833,79,Deux-Sèvres,75,89100,89338
79380,79123,LA FORET SUR SEVRE,46.7587446345,-0.648000879918,79,Deux-Sèvres,75,77370,77119
79380,79123,LA FORET SUR SEVRE,46.7587446345,-0.648000879918,79,Deux-Sèvres,75,82160,82172
79380,79123,LA FORET SUR SEVRE,46.7587446345,-0.648000879918,79,Deux-Sèvres,75,85100,85194
79380,79123,LA FORET SUR SEVRE,46.7587446345,-0.648000879918,79,Deux-Sèvres,75,76640,76182
79340,79124,LES FORGES,46.5424201679,-0.0197804413151,79,Deux-Sèvres,75,89300,89335
79230,79125,FORS,46.2413057135,-0.414327333899,79,Deux-Sèvres,75,79410,79281
79360,79126,LES FOSSES,46.1685885952,-0.368590910512,79,Deux-Sèvres,75,85750,85004
79360,79127,LA FOYE MONJAULT,46.1870040122,-0.533179423966,79,Deux-Sèvres,75,70500,70399
79260,79128,FRANCOIS,46.3822106449,-0.344073409629,79,Deux-Sèvres,75,80250,80390
79370,79129,FRESSINES,46.3248806803,-0.299910960177,79,Deux-Sèvres,75,93000,93008
79270,79130,FRONTENAY ROHAN ROHAN,46.2557084922,-0.540123397468,79,Deux-Sèvres,75,70360,70148
79330,79131,GEAY,46.8691727621,-0.348538487123,79,Deux-Sèvres,75,68300,68297
79150,79132,GENNETON,47.0447855312,-0.437548690394,79,Deux-Sèvres,75,89310,89064
79220,79133,GERMOND ROUVRE,46.450571365,-0.418072751644,79,Deux-Sèvres,75,81090,81307
79220,79133,GERMOND ROUVRE,46.450571365,-0.418072751644,79,Deux-Sèvres,75,67330,67129
79330,79134,GLENAY,46.856442767,-0.241719789951,79,Deux-Sèvres,75,68270,68289
79200,79135,GOURGE,46.7252168311,-0.184292127866,79,Deux-Sèvres,75,80560,80153
79110,79136,GOURNAY LOIZE,46.1501272552,-0.0484413702112,79,Deux-Sèvres,75,78490,78623
79110,79136,GOURNAY LOIZE,46.1501272552,-0.0484413702112,79,Deux-Sèvres,75,88700,88425
79360,79137,GRANZAY GRIPT,46.2259924524,-0.480205972926,79,Deux-Sèvres,75,68127,68037
79360,79137,GRANZAY GRIPT,46.2259924524,-0.480205972926,79,Deux-Sèvres,75,80290,80365
79220,79139,LES GROSEILLERS,46.5316195525,-0.406780672579,79,Deux-Sèvres,75,73200,73130
79110,79140,HANC,46.0832090401,-0.000696246203395,79,Deux-Sèvres,75,67110,67558
79600,79141,IRAIS,46.8755153904,-0.0957786406163,79,Deux-Sèvres,75,82100,82081
79170,79142,JUILLE,46.1120285773,-0.223925439976,79,Deux-Sèvres,75,82210,82156
79230,79144,JUSCORPS,46.2107424942,-0.377400693805,79,Deux-Sèvres,75,88450,88493
79200,79145,LAGEON,46.7303622992,-0.249500520917,79,Deux-Sèvres,75,72120,72272
79240,79147,LARGEASSE,46.6817186542,-0.514612797017,79,Deux-Sèvres,75,69620,69239
79120,79148,LEZAY,46.2658473904,-0.0196873311167,79,Deux-Sèvres,75,76119,76720
79390,79149,LHOUMOIS,46.7064468734,-0.126840647275,79,Deux-Sèvres,75,70250,70451
79190,79150,LIMALONGES,46.1367085273,0.173652821566,79,Deux-Sèvres,75,76270,76323
79190,79152,LORIGNE,46.1065410411,0.069110436943,79,Deux-Sèvres,75,89150,89054
79110,79153,LOUBIGNE,46.0754688078,-0.0821508831682,79,Deux-Sèvres,75,80160,80334
79110,79154,LOUBILLE,46.0438559656,-0.064302714136,79,Deux-Sèvres,75,84000,84007
79600,79156,LOUIN,46.7830388919,-0.207527070527,79,Deux-Sèvres,75,69170,69181
79100,79157,LOUZY,47.0176127367,-0.180557135196,79,Deux-Sèvres,75,80190,80542
79170,79158,LUCHE SUR BRIOUX,46.1344762201,-0.15027346601,79,Deux-Sèvres,75,72450,72165
79330,79159,LUCHE THOUARSAIS,46.9128068822,-0.304585380598,79,Deux-Sèvres,75,81170,81224
79170,79160,LUSSERAY,46.1453507007,-0.168954795047,79,Deux-Sèvres,75,92400,92026
79100,79161,LUZAY,46.9273390043,-0.2074214162,79,Deux-Sèvres,75,77700,77111
79460,79162,MAGNE,46.3095905952,-0.558467673528,79,Deux-Sèvres,75,78310,78383
79190,79163,MAIRE LEVESCAULT,46.1564138724,0.0765658334292,79,Deux-Sèvres,75,67190,67167
79500,79164,MAISONNAY,46.1853348729,-0.0509301728856,79,Deux-Sèvres,75,88320,88062
79600,79165,MAISONTIERS,46.7784936839,-0.263054037852,79,Deux-Sèvres,75,68320,68227
79360,79166,MARIGNY,46.1947992339,-0.416618786711,79,Deux-Sèvres,75,80310,80123
79600,79167,MARNES,46.8531541226,-0.0177888678649,79,Deux-Sèvres,75,77144,77075
79150,79168,MASSAIS,47.0036730756,-0.358495301454,79,Deux-Sèvres,75,90120,90072
79210,79170,MAUZE SUR LE MIGNON,46.1920937817,-0.644355409155,79,Deux-Sèvres,75,71420,71478
79100,79171,MAUZE THOUARSAIS,46.9730884096,-0.286634323187,79,Deux-Sèvres,75,72600,72188
79100,79171,MAUZE THOUARSAIS,46.9730884096,-0.286634323187,79,Deux-Sèvres,75,84480,84023
79310,79172,MAZIERES EN GATINE,46.5207504336,-0.323592605264,79,Deux-Sèvres,75,77390,77195
79500,79173,MAZIERES SUR BERONNE,46.1827256837,-0.19031518074,79,Deux-Sèvres,75,73390,73068
79500,79174,MELLE,46.2309583731,-0.147888712984,79,Deux-Sèvres,75,79420,79340
79190,79175,MELLERAN,46.1300825848,0.00534971717862,79,Deux-Sèvres,75,75019,75119
79340,79176,MENIGOUTE,46.4927432547,-0.0657078750275,79,Deux-Sèvres,75,80160,80757
79120,79177,MESSE,46.2575229665,0.110039438392,79,Deux-Sèvres,75,71800,71553
79100,79178,MISSE,46.9558568224,-0.175760650961,79,Deux-Sèvres,75,89660,89266
79320,79179,MONCOUTANT,46.7361693715,-0.578776799054,79,Deux-Sèvres,75,67850,67194
79190,79180,MONTALEMBERT,46.1021234288,0.170162348938,79,Deux-Sèvres,75,71200,71153
79140,79183,MONTRAVERS,46.8367681009,-0.736426265237,79,Deux-Sèvres,75,80800,80507
79800,79184,LA MOTHE ST HERAY,46.3520802327,-0.119337575815,79,Deux-Sèvres,75,87310,87141
79370,79185,MOUGON,46.2907364441,-0.296041998938,79,Deux-Sèvres,75,67350,67403
79320,79188,MOUTIERS SOUS CHANTEMERLE,46.6878996227,-0.624436667699,79,Deux-Sèvres,75,76270,76399
79400,79189,NANTEUIL,46.4228145621,-0.154504788508,79,Deux-Sèvres,75,67310,67555
79130,79190,NEUVY BOUIN,46.6807933407,-0.446564097269,79,Deux-Sèvres,75,80400,80139
79000,79191,NIORT,46.328260242,-0.465353019369,79,Deux-Sèvres,75,71260,71383
79000,79191,NIORT,46.328260242,-0.465353019369,79,Deux-Sèvres,75,77730,77290
79000,79191,NIORT,46.328260242,-0.465353019369,79,Deux-Sèvres,75,80340,80532
79000,79191,NIORT,46.328260242,-0.465353019369,79,Deux-Sèvres,75,78790,78300
79000,79191,NIORT,46.328260242,-0.465353019369,79,Deux-Sèvres,75,85700,85140
79250,79195,NUEIL LES AUBIERS,46.9403172404,-0.596385417876,79,Deux-Sèvres,75,69009,69389
79250,79195,NUEIL LES AUBIERS,46.9403172404,-0.596385417876,79,Deux-Sèvres,75,81500,81025
79100,79196,OIRON,46.9369329202,-0.0842351282064,79,Deux-Sèvres,75,73340,73178
79100,79196,OIRON,46.9369329202,-0.0842351282064,79,Deux-Sèvres,75,80250,80740
79100,79196,OIRON,46.9369329202,-0.0842351282064,79,Deux-Sèvres,75,89140,89369
79390,79197,OROUX,46.6902823818,-0.0938579683212,79,Deux-Sèvres,75,74200,74281
79170,79198,PAIZAY LE CHAPT,46.0710589037,-0.184007366262,79,Deux-Sèvres,75,71360,71493
79500,79199,PAIZAY LE TORT,46.1679427207,-0.17085390228,79,Deux-Sèvres,75,80360,80314
79220,79200,PAMPLIE,46.5267037965,-0.439316862491,79,Deux-Sèvres,75,78300,78498
79800,79201,PAMPROUX,46.4116775,-0.0432957775624,79,Deux-Sèvres,75,81120,81133
79200,79202,PARTHENAY,46.6453493842,-0.233028439198,79,Deux-Sèvres,75,83570,83045
79100,79203,PAS DE JEU,46.9791242431,-0.062634350018,79,Deux-Sèvres,75,86220,86183
79170,79204,PERIGNE,46.1857674388,-0.245561860776,79,Deux-Sèvres,75,85480,85291
79190,79205,PERS,46.2272985258,0.0665477663208,79,Deux-Sèvres,75,67480,67142
79700,79207,LA PETITE BOISSIERE,46.8842322145,-0.735999564213,79,Deux-Sèvres,75,72130,72309
79200,79208,LA PEYRATTE,46.664567255,-0.158712807616,79,Deux-Sèvres,75,70300,70172
79330,79209,PIERREFITTE,46.8649655632,-0.303291245227,79,Deux-Sèvres,75,90110,90086
79140,79210,LE PIN,46.8785875846,-0.651643489827,79,Deux-Sèvres,75,76680,76139
79110,79211,PIOUSSAY,46.0804577028,0.0349880081083,79,Deux-Sèvres,75,81140,81313
79190,79212,PLIBOUX,46.1647195331,0.12277120326,79,Deux-Sèvres,75,73420,73329
79200,79213,POMPAIRE,46.6162346991,-0.239456636326,79,Deux-Sèvres,75,71230,71477
79500,79214,POUFFONDS,46.2011824615,-0.116352885549,79,Deux-Sèvres,75,89140,89255
79130,79215,POUGNE HERISSON,46.660301587,-0.413918277159,79,Deux-Sèvres,75,84490,84118
79230,79216,PRAHECQ,46.268539716,-0.344623723709,79,Deux-Sèvres,75,67150,67285
79370,79217,PRAILLES,46.3204184079,-0.202251534086,79,Deux-Sèvres,75,74380,74021
79390,79218,PRESSIGNY,46.7517058478,-0.0845157139309,79,Deux-Sèvres,75,89290,89023
79210,79219,PRIAIRES,46.1501040293,-0.602163064799,79,Deux-Sèvres,75,67240,67169
79210,79220,PRIN DEYRANCON,46.2187958758,-0.646970168525,79,Deux-Sèvres,75,72320,72296
79320,79222,PUGNY,46.7216923229,-0.523180063868,79,Deux-Sèvres,75,91300,91377
79160,79223,PUIHARDY,46.5255351053,-0.544548446285,79,Deux-Sèvres,75,80500,80209
79420,79225,REFFANNES,46.5384833617,-0.186609763053,79,Deux-Sèvres,75,77760,77244
79130,79226,LE RETAIL,46.5632946327,-0.434627531061,79,Deux-Sèvres,75,70210,70202
79270,79229,LA ROCHENARD,46.2012204653,-0.574638181441,79,Deux-Sèvres,75,88000,88273
79120,79230,ROM,46.3034951181,0.1238295004,79,Deux-Sèvres,75,84240,84084
79260,79231,ROMANS,46.3564424718,-0.228510254531,79,Deux-Sèvres,75,77730,77117
79700,79235,ST AMAND SUR SEVRE,46.8794926355,-0.782455017663,79,Deux-Sèvres,75,73190,73294
79380,79236,ST ANDRE SUR SEVRE,46.7779589756,-0.699311994263,79,Deux-Sèvres,75,95770,95119
79300,79238,ST AUBIN DU PLAIN,46.9236179795,-0.470709364194,79,Deux-Sèvres,75,70230,70159
79450,79239,ST AUBIN LE CLOUD,46.6572663301,-0.342791988653,79,Deux-Sèvres,75,83870,83127
79370,79240,STE BLANDINE,46.2464579587,-0.277039232299,79,Deux-Sèvres,75,72600,72137
79220,79241,ST CHRISTOPHE SUR ROC,46.4536311451,-0.35987590684,79,Deux-Sèvres,75,70130,70492
79150,79242,VOULMENTIN,46.960771587,-0.51496460613,79,Deux-Sèvres,75,95520,95476
79150,79242,VOULMENTIN,46.960771587,-0.51496460613,79,Deux-Sèvres,75,70210,70485
79120,79243,ST COUTANT,46.2229123339,0.00585913479042,79,Deux-Sèvres,75,67130,67026
79100,79244,ST CYR LA LANDE,47.0506321675,-0.150283399563,79,Deux-Sèvres,75,77320,77287
79800,79246,STE EANNE,46.3915503941,-0.134321812271,79,Deux-Sèvres,75,89260,89310
79360,79247,ST ETIENNE LA CIGOGNE,46.1147582638,-0.495376532777,79,Deux-Sèvres,75,88260,88238
79410,79249,ST GELAIS,46.3783464917,-0.388823361913,79,Deux-Sèvres,75,69620,69245
79330,79250,STE GEMME,46.8997139729,-0.282960726169,79,Deux-Sèvres,75,88240,88234
79500,79251,ST GENARD,46.1863394074,-0.134327171027,79,Deux-Sèvres,75,70200,70544
79600,79252,ST GENEROUX,46.8857147211,-0.146137280401,79,Deux-Sèvres,75,80190,80224
79400,79253,ST GEORGES DE NOISNE,46.4804515489,-0.242191937779,79,Deux-Sèvres,75,73140,73256
79210,79254,ST GEORGES DE REX,46.2672848492,-0.659095506677,79,Deux-Sèvres,75,69700,69118
79200,79255,ST GERMAIN DE LONGUE CHAUME,46.7190274409,-0.345105343999,79,Deux-Sèvres,75,74170,74236
79340,79256,ST GERMIER,46.4595030375,-0.0455788333534,79,Deux-Sèvres,75,80220,80760
79210,79257,ST HILAIRE LA PALUD,46.2614944894,-0.715171830149,79,Deux-Sèvres,75,84600,84053
79100,79258,ST JACQUES DE THOUARS,46.9694218287,-0.233924746738,79,Deux-Sèvres,75,70800,70238
79100,79259,ST JEAN DE THOUARS,46.9546725978,-0.218962911821,79,Deux-Sèvres,75,70160,70095
79600,79260,ST JOUIN DE MARNES,46.8814213211,-0.0550217260198,79,Deux-Sèvres,75,71420,71478
79380,79261,ST JOUIN DE MILLY,46.761580843,-0.610782054204,79,Deux-Sèvres,75,67270,67270
79160,79263,ST LAURS,46.5276013407,-0.580296745458,79,Deux-Sèvres,75,68120,68270
79500,79264,ST LEGER DE LA MARTINIERE,46.2428765448,-0.112350670797,79,Deux-Sèvres,75,87260,87119
79500,79264,ST LEGER DE LA MARTINIERE,46.2428765448,-0.112350670797,79,Deux-Sèvres,75,73370,73050
79100,79265,ST LEGER DE MONTBRUN,46.989216133,-0.130757727063,79,Deux-Sèvres,75,71440,71568
79420,79267,ST LIN,46.5326512584,-0.228519741295,79,Deux-Sèvres,75,86600,86083
79600,79268,ST LOUP LAMAIRE,46.77039082,-0.157079150205,79,Deux-Sèvres,75,91530,91593
79600,79268,ST LOUP LAMAIRE,46.77039082,-0.157079150205,79,Deux-Sèvres,75,78200,78231
79160,79269,ST MAIXENT DE BEUGNE,46.5147236196,-0.613320337812,79,Deux-Sèvres,75,80240,80802
79400,79270,ST MAIXENT L ECOLE,46.4128319027,-0.210238265156,79,Deux-Sèvres,75,70200,70445
79310,79271,ST MARC LA LANDE,46.5253805702,-0.359877373961,79,Deux-Sèvres,75,71500,71311
79230,79273,ST MARTIN DE BERNEGOUE,46.2362508702,-0.357119218416,79,Deux-Sèvres,75,80470,80256
79100,79274,ST MARTIN DE MACON,47.0226217222,-0.11381871589,79,Deux-Sèvres,75,80360,80397
79400,79276,ST MARTIN DE ST MAIXENT,46.3892461256,-0.203596354099,79,Deux-Sèvres,75,74300,74014
79290,79277,ST MARTIN DE SANZAY,47.0747309996,-0.194759847944,79,Deux-Sèvres,75,83500,83126
79420,79278,ST MARTIN DU FOUILLOUX,46.5925831338,-0.12664543987,79,Deux-Sèvres,75,85540,85101
79500,79279,ST MARTIN LES MELLE,46.2262502573,-0.16852854296,79,Deux-Sèvres,75,87400,87167
79150,79280,ST MAURICE ETUSSON,47.0496404823,-0.508816707634,79,Deux-Sèvres,75,87140,87033
79150,79280,ST MAURICE ETUSSON,47.0496404823,-0.508816707634,79,Deux-Sèvres,75,77126,77167
79410,79281,ST MAXIRE,46.3993679989,-0.479989759702,79,Deux-Sèvres,75,91700,91235
79370,79282,ST MEDARD,46.2112176621,-0.273782246591,79,Deux-Sèvres,75,88450,88055
79260,79283,STE NEOMAYE,46.3617084983,-0.263692629127,79,Deux-Sèvres,75,74540,74138
79220,79284,STE OUENNE,46.4384557215,-0.45255458079,79,Deux-Sèvres,75,80140,80022
79310,79285,ST PARDOUX,46.5770616007,-0.31674359278,79,Deux-Sèvres,75,81430,81096
79240,79286,ST PAUL EN GATINE,46.6396545543,-0.61720118582,79,Deux-Sèvres,75,76170,76712
79700,79289,ST PIERRE DES ECHAUBROGNES,46.9797414702,-0.751899172602,79,Deux-Sèvres,75,70700,70533
79160,79290,ST POMPAIN,46.4246945473,-0.602460764264,79,Deux-Sèvres,75,81490,81034
79100,79292,STE RADEGONDE,46.9906438525,-0.25058352877,79,Deux-Sèvres,75,89560,89260
79410,79293,ST REMY,46.3713101301,-0.523390967902,79,Deux-Sèvres,75,67510,67537
79230,79294,ST ROMANS DES CHAMPS,46.2026203924,-0.348997865901,79,Deux-Sèvres,75,72600,72295
79500,79295,ST ROMANS LES MELLE,46.2066461108,-0.196334503286,79,Deux-Sèvres,75,79370,79061
79120,79297,STE SOLINE,46.2515989193,0.0479672855851,79,Deux-Sèvres,75,67130,67026
79270,79298,ST SYMPHORIEN,46.2674034004,-0.479082156946,79,Deux-Sèvres,75,76570,76370
